"Row.Id","ID","Mating","RIX_ID","Cohort","Sex","Virus","Date_Infected","Timepoint","D0","D7","D7pct","is.baric","uniqueid","dam","sire","ccdam","ccsire","ccrix"
102,"5119x8018_0126","5119x8018",126,"1_14i",FALSE,"flu","2014-01-20",15,27.58,26.4,95.7215373459028,0,"5119x8018_126_1_14i",5119,8018,"CC065","CC010","CC065xCC010"
8389,"5306x16521_0087","5306x16521",87,"02_16ii",FALSE,"flu","2016-02-01",29,25.1,25.6,101.99203187251,1,"5306x16521_87_02_16ii",5306,16521,"CC062","CC072","CC062xCC072"
8390,"5306x16521_0090","5306x16521",90,"02_16ii",FALSE,"flu","2016-02-01",29,27,27.3,101.111111111111,1,"5306x16521_90_02_16ii",5306,16521,"CC062","CC072","CC062xCC072"
8391,"5306x16521_0096","5306x16521",96,"02_16ii",FALSE,"flu","2016-02-01",29,26.7,27.4,102.621722846442,1,"5306x16521_96_02_16ii",5306,16521,"CC062","CC072","CC062xCC072"
8450,"5306x5346_0039","5306x5346",39,"03_16iii",FALSE,"flu","2016-03-07",29,24.4,22.9,93.8524590163935,1,"5306x5346_39_03_16iii",5306,5346,"CC062","CC046","CC062xCC046"
8451,"5306x5346_0040","5306x5346",40,"03_16iii",FALSE,"flu","2016-03-07",29,21.7,21.7,100,1,"5306x5346_40_03_16iii",5306,5346,"CC062","CC046","CC062xCC046"
8452,"5306x5346_0041","5306x5346",41,"03_16iii",FALSE,"flu","2016-03-07",29,21.6,20.3,93.9814814814815,1,"5306x5346_41_03_16iii",5306,5346,"CC062","CC046","CC062xCC046"
3725,"5346x16768_0019","5346x16768",19,"10_14x",FALSE,"flu","2014-10-06",29,20.3,19.2,94.5812807881773,1,"5346x16768_19_10_14x",5346,16768,"CC046","CC068","CC046xCC068"
3726,"5346x16768_0020","5346x16768",20,"10_14x",FALSE,"flu","2014-10-06",29,19.6,17.7,90.3061224489796,1,"5346x16768_20_10_14x",5346,16768,"CC046","CC068","CC046xCC068"
3727,"5346x16768_0021","5346x16768",21,"10_14x",FALSE,"flu","2014-10-06",29,19.6,18.4,93.8775510204081,1,"5346x16768_21_10_14x",5346,16768,"CC046","CC068","CC046xCC068"
447,"5346x16768_0089","5346x16768",89,"10_14x",FALSE,"flu","2014-10-20",15,17.6,16.5,93.75,0,"5346x16768_89_10_14x",5346,16768,"CC046","CC068","CC046xCC068"
448,"5346x16768_0095","5346x16768",95,"10_14x",FALSE,"flu","2014-10-20",15,17,16.5,97.0588235294118,0,"5346x16768_95_10_14x",5346,16768,"CC046","CC068","CC046xCC068"
449,"5346x16768_0101","5346x16768",101,"10_14x",FALSE,"flu","2014-10-20",15,19.1,17.8,93.1937172774869,0,"5346x16768_101_10_14x",5346,16768,"CC046","CC068","CC046xCC068"
691,"5346x16768_0108","5346x16768",108,"11_14xi",FALSE,"flu","2014-11-17",10,19.6,18.5,94.3877551020408,0,"5346x16768_108_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
692,"5346x16768_0116","5346x16768",116,"11_14xi",FALSE,"flu","2014-11-17",10,19.1,18.2,95.2879581151832,0,"5346x16768_116_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
687,"5346x16768_0124","5346x16768",124,"11_14xi",FALSE,"flu","2014-11-17",7,19.9,18,90.4522613065327,0,"5346x16768_124_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
693,"5346x16768_0131","5346x16768",131,"11_14xi",FALSE,"flu","2014-11-17",10,22.1,21.6,97.737556561086,0,"5346x16768_131_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
688,"5346x16768_0137","5346x16768",137,"11_14xi",FALSE,"flu","2014-11-17",7,20.4,21.1,103.43137254902,0,"5346x16768_137_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
689,"5346x16768_0138","5346x16768",138,"11_14xi",FALSE,"flu","2014-11-17",7,22,20.8,94.5454545454545,0,"5346x16768_138_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
684,"5346x16768_0149","5346x16768",149,"11_14xi",FALSE,"flu","2014-11-17",45,15.8,14.9,94.3037974683544,0,"5346x16768_149_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
685,"5346x16768_0150","5346x16768",150,"11_14xi",FALSE,"flu","2014-11-17",45,17.1,17,99.4152046783626,0,"5346x16768_150_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
686,"5346x16768_0151","5346x16768",151,"11_14xi",FALSE,"flu","2014-11-17",45,17.5,16.9,96.5714285714286,0,"5346x16768_151_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
690,"5346x16768_0152","5346x16768",152,"11_14xi",FALSE,"flu","2014-11-17",7,18.6,17.7,95.1612903225806,0,"5346x16768_152_11_14xi",5346,16768,"CC046","CC068","CC046xCC068"
267,"5346x16768_0183","5346x16768",183,"1_15i",FALSE,"flu","2015-01-19",10,18.2,18,98.9010989010989,0,"5346x16768_183_1_15i",5346,16768,"CC046","CC068","CC046xCC068"
268,"5346x16768_0184","5346x16768",184,"1_15i",FALSE,"flu","2015-01-19",10,19.3,18.8,97.4093264248705,0,"5346x16768_184_1_15i",5346,16768,"CC046","CC068","CC046xCC068"
269,"5346x16768_0185","5346x16768",185,"1_15i",FALSE,"flu","2015-01-19",10,16.4,16.1,98.1707317073171,0,"5346x16768_185_1_15i",5346,16768,"CC046","CC068","CC046xCC068"
270,"5346x16768_0186","5346x16768",186,"1_15i",FALSE,"flu","2015-01-19",10,19.5,18.3,93.8461538461538,0,"5346x16768_186_1_15i",5346,16768,"CC046","CC068","CC046xCC068"
271,"5346x16768_0187","5346x16768",187,"1_15i",FALSE,"flu","2015-01-19",10,19.3,18.9,97.9274611398964,0,"5346x16768_187_1_15i",5346,16768,"CC046","CC068","CC046xCC068"
1548,"5358x8046_0006","5358x8046",6,"4_15iv",FALSE,"flu","2015-04-20",7,23.1,18.7,80.9523809523809,0,"5358x8046_6_4_15iv",5358,8046,"CC058","CC022","CC058xCC022"
1549,"5358x8046_0014","5358x8046",14,"4_15iv",FALSE,"flu","2015-04-20",7,19.1,17.7,92.6701570680628,0,"5358x8046_14_4_15iv",5358,8046,"CC058","CC022","CC058xCC022"
1545,"5358x8046_0020","5358x8046",20,"4_15iv",FALSE,"flu","2015-04-20",7,21.3,20.6,96.7136150234742,0,"5358x8046_20_4_15iv",5358,8046,"CC058","CC022","CC058xCC022"
1546,"5358x8046_0022","5358x8046",22,"4_15iv",FALSE,"flu","2015-04-20",7,23.3,23.1,99.1416309012876,0,"5358x8046_22_4_15iv",5358,8046,"CC058","CC022","CC058xCC022"
1547,"5358x8046_0024","5358x8046",24,"4_15iv",FALSE,"flu","2015-04-20",7,21.7,20.3,93.5483870967742,0,"5358x8046_24_4_15iv",5358,8046,"CC058","CC022","CC058xCC022"
1802,"5358x8046_0029","5358x8046",29,"5_15v",FALSE,"flu","2015-05-18",10,19.2,19.3,100.520833333333,0,"5358x8046_29_5_15v",5358,8046,"CC058","CC022","CC058xCC022"
1804,"5358x8046_0037","5358x8046",37,"5_15v",FALSE,"flu","2015-05-18",10,19.9,14,70.3517587939699,0,"5358x8046_37_5_15v",5358,8046,"CC058","CC022","CC058xCC022"
1805,"5358x8046_0038","5358x8046",38,"5_15v",FALSE,"flu","2015-05-18",10,19.5,14,71.7948717948718,0,"5358x8046_38_5_15v",5358,8046,"CC058","CC022","CC058xCC022"
2356,"5358x8046_0077","5358x8046",77,"7_15vii",FALSE,"flu","2015-07-20",45,21.8,16.2,74.3119266055046,0,"5358x8046_77_7_15vii",5358,8046,"CC058","CC022","CC058xCC022"
2357,"5358x8046_0078","5358x8046",78,"7_15vii",FALSE,"flu","2015-07-20",45,20.8,15.4,74.0384615384615,0,"5358x8046_78_7_15vii",5358,8046,"CC058","CC022","CC058xCC022"
2653,"5358x8046_0098","5358x8046",98,"8_15viii",FALSE,"flu","2015-08-17",15,18.5,13.6,73.5135135135135,0,"5358x8046_98_8_15viii",5358,8046,"CC058","CC022","CC058xCC022"
2654,"5358x8046_0099","5358x8046",99,"8_15viii",FALSE,"flu","2015-08-17",15,20.7,16.2,78.2608695652174,0,"5358x8046_99_8_15viii",5358,8046,"CC058","CC022","CC058xCC022"
2655,"5358x8046_0101","5358x8046",101,"8_15viii",FALSE,"flu","2015-08-17",15,21.7,17.7,81.5668202764977,0,"5358x8046_101_8_15viii",5358,8046,"CC058","CC022","CC058xCC022"
2656,"5358x8046_0102","5358x8046",102,"8_15viii",FALSE,"flu","2015-08-17",15,20.4,16.8,82.3529411764706,0,"5358x8046_102_8_15viii",5358,8046,"CC058","CC022","CC058xCC022"
6099,"5358x8046_0121","5358x8046",121,"09_15xi",FALSE,"flu","2015-09-07",29,19.4,13.6,70.1030927835052,1,"5358x8046_121_09_15xi",5358,8046,"CC058","CC022","CC058xCC022"
6100,"5358x8046_0122","5358x8046",122,"09_15xi",FALSE,"flu","2015-09-07",29,17.9,14.3,79.8882681564246,1,"5358x8046_122_09_15xi",5358,8046,"CC058","CC022","CC058xCC022"
6101,"5358x8046_0126","5358x8046",126,"09_15xi",FALSE,"flu","2015-09-07",29,19.6,18.7,95.4081632653061,1,"5358x8046_126_09_15xi",5358,8046,"CC058","CC022","CC058xCC022"
553,"5391x13140_0008","5391x13140",8,"10_15x",FALSE,"flu","2015-10-19",7,19.1,19.4,101.570680628272,0,"5391x13140_8_10_15x",5391,13140,"CC063","CC001","CC063xCC001"
554,"5391x13140_0015","5391x13140",15,"10_15x",FALSE,"flu","2015-10-19",7,19,18.7,98.4210526315789,0,"5391x13140_15_10_15x",5391,13140,"CC063","CC001","CC063xCC001"
555,"5391x13140_0016","5391x13140",16,"10_15x",FALSE,"flu","2015-10-19",7,19.8,20.2,102.020202020202,0,"5391x13140_16_10_15x",5391,13140,"CC063","CC001","CC063xCC001"
1966,"5391x15156_0008","5391x15156",8,"6_14vi",FALSE,"flu","2014-06-16",10,19,19.4,102.105263157895,0,"5391x15156_8_6_14vi",5391,15156,"CC063","CC002","CC063xCC002"
1967,"5391x15156_0009","5391x15156",9,"6_14vi",FALSE,"flu","2014-06-16",10,20.6,21.1,102.427184466019,0,"5391x15156_9_6_14vi",5391,15156,"CC063","CC002","CC063xCC002"
1968,"5391x15156_0010","5391x15156",10,"6_14vi",FALSE,"flu","2014-06-16",10,21.65,21.05,97.2286374133949,0,"5391x15156_10_6_14vi",5391,15156,"CC063","CC002","CC063xCC002"
1969,"5391x15156_0011","5391x15156",11,"6_14vi",FALSE,"flu","2014-06-16",10,22.65,21.8,96.2472406181016,0,"5391x15156_11_6_14vi",5391,15156,"CC063","CC002","CC063xCC002"
2095,"5391x15156_0049","5391x15156",49,"6_15vi",FALSE,"flu","2015-06-15",7,23.8,22.9,96.218487394958,0,"5391x15156_49_6_15vi",5391,15156,"CC063","CC002","CC063xCC002"
2096,"5391x15156_0050","5391x15156",50,"6_15vi",FALSE,"flu","2015-06-15",7,23,23,100,0,"5391x15156_50_6_15vi",5391,15156,"CC063","CC002","CC063xCC002"
2097,"5391x15156_0051","5391x15156",51,"6_15vi",FALSE,"flu","2015-06-15",7,19.8,20,101.010101010101,0,"5391x15156_51_6_15vi",5391,15156,"CC063","CC002","CC063xCC002"
890,"5489x16557_0001","5489x16557",1,"12_13xii",FALSE,"flu","2013-12-09",10,26.45,24.55,92.8166351606805,0,"5489x16557_1_12_13xii",5489,16557,"CC009","CC040","CC009xCC040"
891,"5489x16557_0009","5489x16557",9,"12_13xii",FALSE,"flu","2013-12-09",10,27.4,23.35,85.2189781021898,0,"5489x16557_9_12_13xii",5489,16557,"CC009","CC040","CC009xCC040"
899,"5489x16557_0014","5489x16557",14,"12_13xii",FALSE,"flu","2013-12-09",45,27.95,25.7,91.9499105545617,0,"5489x16557_14_12_13xii",5489,16557,"CC009","CC040","CC009xCC040"
900,"5489x16557_0024","5489x16557",24,"12_13xii",FALSE,"flu","2013-12-09",45,27.45,21.7,79.0528233151184,0,"5489x16557_24_12_13xii",5489,16557,"CC009","CC040","CC009xCC040"
901,"5489x16557_0025","5489x16557",25,"12_13xii",FALSE,"flu","2013-12-09",45,26.35,20.2,76.6603415559772,0,"5489x16557_25_12_13xii",5489,16557,"CC009","CC040","CC009xCC040"
996,"5489x16557_0039","5489x16557",39,"2_14ii",FALSE,"flu","2014-02-19",7,27.05,22,81.3308687615527,0,"5489x16557_39_2_14ii",5489,16557,"CC009","CC040","CC009xCC040"
997,"5489x16557_0040","5489x16557",40,"2_14ii",FALSE,"flu","2014-02-19",7,32.8,31.25,95.2743902439024,0,"5489x16557_40_2_14ii",5489,16557,"CC009","CC040","CC009xCC040"
998,"5489x16557_0067","5489x16557",67,"2_14ii",FALSE,"flu","2014-02-19",7,26.4,23.4,88.6363636363636,0,"5489x16557_67_2_14ii",5489,16557,"CC009","CC040","CC009xCC040"
1193,"5489x16557_0074","5489x16557",74,"3_14iii",FALSE,"flu","2014-03-17",15,32.95,26.45,80.2731411229135,0,"5489x16557_74_3_14iii",5489,16557,"CC009","CC040","CC009xCC040"
